Album_99,802423,6.918495439949824
Album_100,2698793,5.501555109539503
Album_101,1708254,6.695225612681569
Album_102,1078435,6.7887425801678765
Album_103,582374,6.237267276934057
Album_104,1629363,7.006457146000789
Album_105,1537604,7.684861028177446
Album_106,318623,9.463423081452635
Album_107,981566,7.409493375398207
Album_108,109880,7.509060468867317
Album_109,906637,7.110664901080599
Album_110,97483,4.8974745416411505
Album_111,100000000,7.16818334946094
Album_112,771698,7.272276251929232
Album_113,197110,10.0
Album_114,549202,6.969166842262653
Album_115,2729546,7.561856810800335
Album_116,22429796,7.1583458763537084
Album_117,122993,5.797586354856562
Album_118,67564,8.571387377418025
Album_119,6483907,8.10231963922413
Album_120,81913,8.149238336451656
Album_121,195254,6.1087350542463135
Album_122,1117311,8.88335317312332
Album_123,302435,5.517778724649263
Album_124,4549114,7.904228512560325
Album_125,764521,9.828546750971974
Album_126,257357,6.011356409843174
Album_127,557758,6.520442724476674
Album_128,1154279,7.31958163810517
Album_129,724740,6.5958292150605615
Album_130,760410,5.339203882720641
Album_131,4541722,7.282275569767233
Album_132,934611,5.925235543528674
Album_133,2653331,7.768310916762218
Album_134,19612,6.096690918919436
Album_135,2258962,9.059921286021048
Album_136,1314626,6.260096049196516
Album_137,2855180,6.81352618055319
Album_138,328867,8.176220660843605
Album_139,103094,5.722962820279254
Album_140,293101,7.472951921524955
Album_141,5163439,8.768571305138913
Album_142,2429684,5.271020118526527
Album_143,398658,7.4215606302387656
Album_144,5791224,7.511859353098108
Album_145,1649616,8.138187446132772
Album_146,299316,5.715659146946302
Album_147,239176,5.615452064298869
Album_148,4908051,7.826329878740277
Album_149,1847504,7.556381607879824
Album_150,88804383,7.500591420415052
Album_151,180488,7.615737851396371
Album_152,1510858,6.383970334105811
Album_153,321563,7.478704436593205
Album_154,168935,7.5516869679584175
Album_155,513833,6.3427782983683585
Album_156,3250013,9.438929413373708
Album_157,100000000,7.768599505094145
Album_158,272917,5.770435803356822
Album_159,124688,7.987864330360596
Album_160,775460,6.030381995727215
Album_161,20393,8.144501524490943
Album_162,1344111,8.590314694808885
Album_163,508713,6.215181217977948
Album_164,7040758,8.356051355093186
Album_165,7238416,7.695337112323799
Album_166,482191,8.186472191993388
Album_167,1861415,9.476151579184737
Album_168,150320,6.905534260796555
Album_169,53724,6.295516602771013
Album_170,878596,6.132582684449372
Album_171,38690,6.221027658041474
Album_172,335871,7.1074779487030755
Album_173,135177,7.609382369779973
Album_174,2857280,7.532028959196023
Album_175,48601752,8.192619898843228
Album_176,60151,7.2156022702534885
Album_177,47386,8.94424089258878
Album_178,535754,6.882411800114453
Album_179,3373278,10.0
Album_180,1817039,7.950800817318008
Album_181,197415,6.171410932300461
Album_182,283845,5.914929002326666
Album_183,2245647,7.778966898291823
Album_184,5647842,6.931844657608979
Album_185,24792,8.05680059291051
Album_186,511991,7.767885149488254
Album_187,1183421,7.112605304811753
Album_188,77340,6.183847538317915
Album_189,10359669,5.382183330376963
Album_190,173038,6.664182057519575
Album_191,1240783,8.227678553188166
Album_192,2787067,7.456912492956245
Album_193,117006,5.705113465545614
Album_194,22264,7.407817111021418
Album_195,431007,7.662380855674605
Album_196,3717517,6.139371076558641
Album_197,450649,7.384470127134634
Album_198,153592,7.2698504621352
Album_199,2585843,5.828435642603252
Album_200,515618,7.6293448324179405
Album_201,406829,7.872941431641881
Album_202,2081798,8.499661491810333
Album_203,7087063,8.464562462441883
Album_204,41318687,5.546796758451491
Album_205,2401915,6.074609952101853
Album_206,11169541,7.818042320650392
Album_207,398849,7.816543141094651
Album_208,141109,7.818057223567258
Album_209,3703032,10.0
Album_210,1406864,7.885068612831801
Album_211,184298,8.562678768216719
Album_212,1006321,8.344802116191843
Album_213,2648409,7.981669501566958
Album_214,1371787,6.821676906431586
Album_215,3484925,8.110763064591922
Album_216,907305,6.2726097425549145
Album_217,253695,6.91581767191199
Album_218,215556,6.617563742605076
Album_219,76973,7.2982489672635875
Album_220,100000000,9.977590280008211
Album_221,270098,4.959281768889903
Album_222,776110,8.023512228449416
Album_223,47800,5.264740954572418
Album_224,100000000,6.63368176105268
Album_225,181083,8.50674071636084
Album_226,355354,7.277136022914555
Album_227,969976,5.906706266484833
Album_228,1743218,6.341635548888038
Album_229,8232684,8.015517298721612
Album_230,19326679,6.323560041939436
Album_231,2526108,7.4597503074983695
Album_232,100235,7.254686207884577
Album_233,326162,6.41807958287302
Album_234,5400657,9.772732907190392
Album_235,73795144,7.960702826781613
Album_236,14607,4.769828896010871
Album_237,9989305,7.423745177723314
Album_238,776659,6.405856242277935
Album_239,7182234,8.222920001755469
Album_240,408602,6.24897511388076
Album_241,139565,7.062316270239721
Album_242,4899961,7.8059847347765485
Album_243,5016861,8.238906233004146
Album_244,2741281,5.759644311533068
Album_245,642222,6.798598516990862
Album_246,182661,6.630065626606853
Album_247,24111,6.416004920911546
Album_248,11971256,9.318545088337316
Album_249,2399492,7.685978053153147
Album_250,54825,5.686939254797946
Album_251,476188,8.301434336465732
Album_252,1132316,9.74658743641516
Album_253,77150,8.438958312661377
Album_254,63133,5.376756040855184
Album_255,62429,6.618919112560499
Album_256,755540,8.720293379023948
Album_257,120331,6.350796641257463
Album_258,40630,7.732583313775474
Album_259,73291917,8.129560864115204
Album_260,5659936,6.0876834341063
Album_261,163774,7.12856957272584
Album_262,198805,3.3104791919171133
Album_263,1004798,5.970734830398852
Album_264,7501629,6.896918218328208
Album_265,74170,5.702660181642181
Album_266,19070636,9.158893564717962
Album_267,114245,5.483830346447241
Album_268,42798,6.67194661596362
Album_269,3710649,7.3568886927433095
Album_270,25299136,8.92952794687934
Album_271,60267325,5.476965418584673
Album_272,147038,8.595796502585952
Album_273,3282051,7.212279673223505
Album_274,197105,6.022189618742459
Album_275,5096066,7.754524169115925
Album_276,47976,7.438871634688164
Album_277,44996,6.479739747409447
Album_278,178105,7.283762501988023
Album_279,749184,6.737623683765888
Album_280,239413,7.336220814301498
Album_281,4481135,7.994556809425256
Album_282,16279208,9.103220179374423
Album_283,1272464,5.714621401407781
Album_284,73838830,9.75964004958752
Album_285,574009,4.857494640572998
Album_286,64546,7.0178578859573
Album_287,17535594,7.905980647781492
Album_288,284441,7.5371902412820395
Album_289,3427073,6.4527605762152875
Album_290,16561562,6.95025329957127
Album_291,1494908,6.6083988784094005
Album_292,28397,6.4927622916669465
Album_293,213915,8.21952251642523
Album_294,14072009,7.628418583158057
Album_295,379271,6.368508485687215
Album_296,1621572,8.2795198505199
Album_297,4421672,7.5687594250519314
Album_298,5284893,8.175434542606752
Album_299,2054158,7.955554610308335
Album_300,322954,6.205205986893514
Album_301,308215,6.527782751763636
Album_302,7019298,8.096752326147914
Album_303,3517852,7.932444318520158
Album_304,475850,7.1749180872430225
Album_305,7531622,7.340792859970539
Album_306,1340469,8.73319787494611
Album_307,102922,6.490114333397004
Album_308,245319,7.856516857404046
Album_309,100831,6.9573688170793275
Album_310,410270,6.938782556127336
Album_311,18378915,8.518532222384628
Album_312,264357,8.190499618785635
Album_313,1914672,8.176211563200766
Album_314,474448,8.766574568585195
Album_315,485038,7.225204609959311
Album_316,59224,8.018343565553957
Album_317,430526,6.827679892087853
Album_318,664698,7.5889996229861305
Album_319,2196751,7.0438283347587785
Album_320,1335424,7.316395157991262
Album_321,104852,7.914188430524296
Album_322,4314379,6.218135180119833
Album_323,4308233,9.710864730822552
Album_324,655515,5.992779142200358
Album_325,381979,5.742973664654722
Album_326,573407,8.589733048200081
Album_327,2003892,8.149995232755524
Album_328,3034777,7.948943780462586
Album_329,35711,7.954014611117136
Album_330,272428,7.185303872583702
Album_331,282590,6.123294754217002
Album_332,1408201,7.2909654698324715
Album_333,5840488,6.387405946185466
Album_334,309152,8.370143680101302
Album_335,272622,7.023531142197434
Album_336,176245,6.2094033638489865
Album_337,133801,6.814336990016408
Album_338,515754,7.69551774513075
Album_339,2685479,6.5235305366352305
Album_340,59814,6.213335525320282
Album_341,2195326,7.4924246537902945
Album_342,31044,7.493959885330468
Album_343,193524,6.591668189554644
Album_344,314392,6.634754033258012
Album_345,26401973,7.478459924829163
Album_346,195154,5.462298790203211
Album_347,4243,5.511043470748134
Album_348,9615,6.337866934497077
Album_349,759177,6.943863417945783
Album_350,3315391,7.573089078717605
Album_351,4139665,8.970427460339462
Album_352,1885561,8.229191547842424
Album_353,7486081,7.008073764043887
Album_354,270873,7.177180550516773
Album_355,2645322,5.996964762434629
Album_356,30481,7.177784236809132
Album_357,110958,6.853609633295834
Album_358,26358,7.587262272405708
Album_359,283217,6.207322867737212
Album_360,1003581,7.823215817089407
Album_361,2540436,9.039286695603094
Album_362,854704,7.069487821851771
Album_363,160479,7.68205406651873
Album_364,833679,8.028172790053334
Album_365,31709,6.718535433736997
Album_366,14089120,7.4689109781725005
Album_367,442547,7.215110880938154
Album_368,321525,7.3172113182585985
Album_369,12165015,6.27238825937344
Album_370,68200,7.229412209110731
Album_371,114419,7.7975979494945395
Album_372,214968,8.94137232935405
Album_373,1251457,8.351124991302248
Album_374,6956400,9.783818949013867
Album_375,2233191,6.279182924534341
Album_376,100000000,8.246784764064813
Album_377,10008,7.420010406886022
Album_378,10133455,9.827763519861207
Album_379,162878,6.230042057573819
Album_380,150743,6.192333789383069
Album_381,162888,6.480728825467174
Album_382,36611,4.651325130828232
Album_383,17083038,6.569093973983087
Album_384,2755515,6.289040806135563
Album_385,924148,7.380472543771449
Album_386,14754889,7.610107170932592
Album_387,120649,9.451405007059064
Album_388,99592,8.34050860582326
Album_389,7316,6.507715613205116
Album_390,116090,6.121902394381971
Album_391,1496363,7.790303005807807
Album_392,448461,5.615720151575229
Album_393,3261047,9.397750519025225
Album_394,97299,8.615328144865545
Album_395,3032215,6.636989217474355
Album_396,465736,5.144238565090948
Album_397,7868924,8.824646848998496
Album_398,17081,7.062552185696859
Album_399,3158701,8.685379574368154
Album_400,28790,5.28668680944676
Album_401,254162,6.480749972455473
Album_402,2354587,7.20629243966182
Album_403,994878,7.256376712517691
Album_404,112070,6.659921434224907
Album_405,1186189,7.9474199188169985
Album_406,19857,5.918855484740887
Album_407,7386075,7.029144617974448
Album_408,574703,7.344354758054279
Album_409,10280538,7.817326600870499
Album_410,431018,8.053937853706667
Album_411,144071,5.850429489794557
Album_412,69644,5.359062995117253
Album_413,10008586,8.73321218627821
Album_414,238119,7.59877681437551
Album_415,1867477,6.301816156132136
Album_416,951491,9.061382370627028
Album_417,16605,7.338809561151431
Album_418,522797,8.615156620876592
Album_419,79403,7.281022177692131
Album_420,2970539,9.672897509858384
Album_421,213712,9.306409010931846
Album_422,4424074,6.901243021825112
Album_423,1203555,8.365885141145228
Album_424,832371,7.974451139502177
Album_425,6803605,8.842357869038818
Album_426,3106041,6.042091847303875
Album_427,1168735,8.023261751998128
Album_428,325349,8.470109384219505
Album_429,8077,5.089512616292263
Album_430,100503,5.780089784801071
Album_431,69012,4.75292138668788
Album_432,849557,6.8767117986665305
Album_433,621711,8.061050706955156
Album_434,7859866,9.002828462515234
Album_435,247332,7.28891373650373
Album_436,1910904,9.15433865468555
Album_437,3759941,5.54387825014213
Album_438,574710,5.155941072773815
Album_439,691484,7.133342761324058
Album_440,304537,7.660878538727169
Album_441,222775,7.160766302287088
Album_442,42544,4.719069479952148
Album_443,258982,7.093055952584654
Album_444,1670527,5.6346365993941765
Album_445,772994,8.003607058596046
Album_446,67535,7.639917895316218
Album_447,15750941,6.072144256407174
Album_448,1123107,6.583359699195968
Album_449,25606,5.928943773733258
Album_450,320838,7.124785083272194
Album_451,1784873,8.346170784601487
Album_452,13493903,6.017128744397348
Album_453,118919,7.804855818621413
Album_454,4130573,6.5636908579530715
Album_455,8229609,6.248552601285187
Album_456,215017,7.071563568054531
Album_457,248656,5.957709213096751
Album_458,72779,6.535620833583382
Album_459,261542,5.762546528893382
Album_460,2435481,9.557670159499667
Album_461,3080055,7.242316262366074
Album_462,4688070,6.360329390408897
Album_463,205293,7.456775892881066
Album_464,14734,7.065206340371004
Album_465,676663,6.934836480560133
Album_466,2096070,7.93700004005211
Album_467,2091391,8.109009252056767
Album_468,305087,6.563398622867367
Album_469,732349,6.509018111226384
Album_470,14158965,6.869937963418027
Album_471,434658,4.437694602317299
Album_472,153913,5.381770725361737
Album_473,673153,8.84024912093343
Album_474,1539973,9.17396125620154
Album_475,18330159,6.901156752532346
Album_476,789640,7.89186835566692
Album_477,933934,7.573500185452244
Album_478,1245905,10.0
Album_479,14213626,8.543489893721492
Album_480,37615394,7.046498890223081
Album_481,1118950,6.053351471279489
Album_482,362825,5.2722644156909135
Album_483,980329,7.444156363040668
Album_484,4348,6.292379105658836
Album_485,1524153,5.4932955484827914
Album_486,715251,6.424112538908968
Album_487,992274,5.902142395662726
Album_488,534646,9.224569962087077
Album_489,634168,8.25796770833934
Album_490,352627,7.190432830420059
Album_491,15115215,8.975932966668031
Album_492,395893,7.292841969177142
Album_493,30970637,6.166458958406084
Album_494,4759243,9.027748892723588
Album_495,86853,7.846692052421591
Album_496,334556,5.955304614808252
Album_497,195330,6.9715935862996705
Album_498,5918,6.149258095938292
Album_499,8617124,5.540640322842797
Album_500,5734388,8.31141305703797
Album_501,7363637,9.491299968564157
Album_502,484884,5.521718911417031
Album_503,71235,7.875563084028685
Album_504,207394,6.4192289170538075
Album_505,3240655,6.6154495394823645
Album_506,69018,6.489127290913357
Album_507,3035,6.163211076384221
Album_508,526971,7.258225953533793
Album_509,368764,6.202859860306755
Album_510,1243450,7.524548190935807
Album_511,3358128,7.139714268661036
Album_512,2500103,6.913262343760309
Album_513,784656,6.110923605550083
Album_514,6230704,6.5078744033180005
Album_515,60796,8.106469470990907
Album_516,2986802,7.801100625149257
Album_517,1569933,6.0269337062417385
Album_518,71716,7.319198766515071
Album_519,62635,8.101664548046147
Album_520,66600,5.1967136626543535
Album_521,297429,7.852032230855922
Album_522,2444288,6.404851489264984
Album_523,332129,7.884718402311791
Album_524,91981,6.28408901214898
Album_525,80322,5.034141479202578
Album_526,2844048,5.246949074540205
Album_527,851655,7.2577019359936585
Album_528,658244,7.511667002065779
Album_529,376020,6.11482004987471
Album_530,15670274,7.966310950532849
Album_531,66485,5.206175925277249
Album_532,10760243,7.12070424162322
Album_533,593850,5.746780560285052
Album_534,395560,6.41779667063741
Album_535,100000000,7.256878405579697
Album_536,58248,6.167503961659257
Album_537,315494,6.73853334692421
Album_538,125356,8.407551371057329
Album_539,3831583,6.507729756572222
Album_540,39028126,8.20283053447817
Album_541,11547984,5.844351774410859
Album_542,12810555,7.83576501349834
Album_543,1289416,8.92988234478948
Album_544,88126,4.234026599847253
Album_545,17668,6.243725693435428
Album_546,66851904,7.892486552616648
Album_547,1823245,6.956345536748409
Album_548,376537,7.645375048045571
Album_549,7990170,6.475217775941015
Album_550,121348,7.30390774496748
Album_551,1655871,7.013187317529505
Album_552,1150159,8.601338473991769
Album_553,3368596,7.505305011961456
Album_554,869274,7.605123194490242
Album_555,34579,6.70574764065304
Album_556,699827,6.614872531113008
Album_557,5066665,6.680930174616455
Album_558,963413,7.673342570853956
Album_559,2950955,6.694818623015685
Album_560,118516,7.5477298282756955
Album_561,2657028,9.690480958374527
Album_562,389903,8.245349644118031
Album_563,2953045,6.8087717613985905
Album_564,1765088,8.641456706596735
Album_565,2508767,6.710309552374138
Album_566,2089731,4.754250557786575
Album_567,1755712,5.990296426899115
Album_568,453051,4.955049694768974
Album_569,88669,6.77818381915043
Album_570,810558,7.222102055027462
Album_571,758942,9.211724774730339
Album_572,492883,7.592312848516995
Album_573,334192,6.937079365429363
Album_574,186799,8.195286697420187
Album_575,4266,4.546637629190538
Album_576,244038,7.48273746973028
Album_577,1884697,8.12503823266436
Album_578,22392,5.42569650506419
Album_579,1652197,8.572504851848315
Album_580,44173459,7.606195688993298
Album_581,4861902,6.7016545033190384
Album_582,31539526,7.959338239327542
Album_583,6883731,9.924831429365275
Album_584,9287123,7.4182395060701944
Album_585,219916,7.497864703560404
Album_586,168670,6.648766920551707
Album_587,2021,6.18018675664225
Album_588,14224728,8.196402979853096
Album_589,10501174,6.172699408909359
Album_590,278336,7.285879484663271
Album_591,364215,6.62681106388186
Album_592,237913,7.774775790895671
Album_593,2116986,7.600394526344338
Album_594,14251732,8.445047933109478
Album_595,18186,6.587980321374304
Album_596,1554947,6.876150077647955
Album_597,257660,6.025483541061231
Album_598,774685,6.666848087908666
Album_599,2531615,7.652760591653823
Album_600,871340,8.108386339974423
Album_601,376821,6.09340161098685
Album_602,885593,8.243527104126793
Album_603,12660723,8.826765430565942
Album_604,2387078,7.696121883868441
Album_605,3864120,9.452154975069678
Album_606,39887,6.271452961075712
Album_607,179162,5.7064143560263
Album_608,1672961,5.065535701314866
Album_609,2132956,8.99525317378702
Album_610,4464564,7.985238787624869
Album_611,26686617,7.133298394907454
Album_612,7611671,7.535962351583785
Album_613,494361,5.849413143241948
Album_614,1176461,10.0
Album_615,5273,7.355065418370273
Album_616,614686,7.331273753525871
Album_617,649160,8.07091994867843
Album_618,2348618,7.777211078084056
Album_619,677740,7.468660829134958
Album_620,264327,6.251430653465626
Album_621,30457,7.765762028563195
Album_622,380514,9.45842939577004
Album_623,4688175,8.814504055385973
Album_624,64859064,9.111823951967276
Album_625,488072,6.586541188282578
Album_626,857571,6.0124742156897035
Album_627,5022729,7.049055695880423
Album_628,164661,7.266869894746434
Album_629,3236952,8.513029822165139
Album_630,66405,5.169042444342217
Album_631,11380126,9.035460383352737
Album_632,992518,7.0103905217052125
Album_633,1133448,6.687742716063096
Album_634,91815,5.985474749687799
Album_635,1228311,5.214171993761077
Album_636,85440278,8.187804700754297
Album_637,112214,7.2879815606260845
Album_638,188434,5.6520469203107355
Album_639,588991,5.645905473523661
Album_640,3176662,6.797058360851846
Album_641,716633,9.202825830347273
Album_642,2387,6.888490378363675
Album_643,4957901,5.396228456258273
Album_644,3183737,6.905108323096867
Album_645,20962,6.872731716302796
Album_646,47416,3.963736028470114
Album_647,17962340,7.1348461601786255
Album_648,12698978,6.922878563749586
Album_649,8000414,8.035447637776102
Album_650,1718820,9.418747313934414
Album_651,1870869,8.551878035457309
Album_652,527980,6.877333571334203
Album_653,3963206,5.872168909509996
Album_654,567113,10.0
Album_655,166696,7.271062120817386
Album_656,6131234,7.216715150295536
Album_657,727087,7.171049895467997
Album_658,14300221,7.4377017129214265
Album_659,192983,7.026767505691269
Album_660,512085,6.511605591743717
Album_661,91771,6.54376927051153
Album_662,802168,7.160696075740802
Album_663,30237,6.5478902746394825
Album_664,198198,6.344585060787403
Album_665,48598,7.327716273230276
Album_666,2771391,6.894027339094974
Album_667,8331669,9.004791586299227
Album_668,5161,4.018836229928386
Album_669,22357571,8.509808222306955
Album_670,100000000,8.695302230997155
Album_671,254734,4.71193172111022
Album_672,182072,6.788774887103582
Album_673,100000000,6.754270960805051
Album_674,24774,5.510985966338614
Album_675,526245,6.26661997489095
Album_676,592969,5.867308985441006
Album_677,33992739,9.302724532108346
Album_678,2901925,8.322814071776953
Album_679,637726,8.725866113992991
Album_680,185467,8.066006476851882
Album_681,206679,5.845137874539326
Album_682,78545,6.570575680464271
Album_683,1189775,7.787249473473501
Album_684,125283,5.7334466293296655
Album_685,62300,8.055598116206866
Album_686,8589888,6.911609522210238
Album_687,237937,6.750215030940483
Album_688,97763,8.05315196184419
Album_689,751660,7.7331159737832476
Album_690,744273,6.766840601017105
Album_691,49151,8.591195764037098
Album_692,818032,5.902724006880123
Album_693,143665,7.939122728333117
Album_694,35247965,7.911721509562061
Album_695,1909196,6.828544272823212
Album_696,440594,7.591359626690542
Album_697,85733,5.698663708337636
Album_698,1137656,8.308832423048282
Album_699,2457463,6.9781174362684135
Album_700,559824,6.572732375377153
Album_701,979784,8.458811071004266
Album_702,593702,6.354787571348689
Album_703,103487,5.5098464443637285
Album_704,159469,5.3320449917713155
Album_705,17890,7.927211941614768
Album_706,2621336,5.66348477700446
Album_707,4199483,9.305753018381237
Album_708,49213,4.701684710539533
Album_709,99467725,9.235747641948045
Album_710,1088861,7.453220960643142
Album_711,95768,7.083944265755529
Album_712,3225257,6.546097095829261
Album_713,2270653,7.678963337222485
Album_714,1735106,7.154838357090182
Album_715,666949,8.523962258419825
Album_716,2125522,7.337073178394448
Album_717,522648,7.380362113754253
Album_718,1970337,6.763665345343373
Album_719,17256,7.131665251534719
Album_720,407148,7.569362122670471
Album_721,9049401,5.14779792881205
Album_722,77416,5.582177493473145
Album_723,376352,8.091916912827259
Album_724,364614,7.405038525753531
Album_725,63576,6.979219996376785
Album_726,9842,7.222120719678472
Album_727,626169,7.6170980464340055
Album_728,765177,6.552288383628767
Album_729,454979,6.266034329517225
Album_730,678574,7.435014306117218
Album_731,488482,6.025952666861961
Album_732,7965534,7.689903306857366
Album_733,198304,5.156899674914592
Album_734,474173,8.434986764790773
Album_735,610056,7.767116978895652
Album_736,2994570,7.507235681176651
Album_737,24487377,8.379229180734617
Album_738,623433,9.198569333355092
Album_739,1805755,8.417244078021756
Album_740,525544,4.9909509224020265
Album_741,51384,5.664507639917158
Album_742,577199,6.450217706765185
Album_743,43665,7.231309260253001
Album_744,31968,7.821190824562947
Album_745,1086037,6.329107424215842
Album_746,418449,7.424120117372494
Album_747,767835,6.293540481176013
Album_748,538907,6.466178636409662
Album_749,49178,5.5120066837821335
Album_750,423179,6.092120104666915
Album_751,30417,5.5779784732604
Album_752,7249338,6.028952096427201
Album_753,100734,8.464370155929407
Album_754,308288,6.060721333401668
Album_755,406547,10.0
Album_756,3391670,7.791981481057067
Album_757,464185,7.421803348433849
Album_758,170698,6.169970663782544
Album_759,6760375,8.04037185529079
Album_760,605299,6.509234608514672
Album_761,2437527,7.346411777574434
Album_762,459249,10.0
Album_763,45831,7.08472812033042
Album_764,1990666,8.579127991542812
Album_765,279400,6.3561882898489355
Album_766,2763134,7.158013811403646
Album_767,1988047,9.324960762762611
Album_768,833984,6.447639530654679
Album_769,93032,9.374938269596313
Album_770,53839881,8.04930232254657
Album_771,414171,6.525039868926879
Album_772,4754578,7.958889286866626
Album_773,271400,8.367065339552076
Album_774,2167545,7.9461719546606355
Album_775,23206,5.315730336131453
Album_776,1287037,6.327435389010158
Album_777,340966,6.902977637338195
Album_778,817266,7.110679885079945
Album_779,4724873,7.9448065170608135
Album_780,76232,7.413241201119905
Album_781,92024,5.5975867695478785
Album_782,2527565,7.656237421207156
Album_783,77268304,7.932702894340588
Album_784,855729,7.871748537517248
Album_785,5029045,8.496936870665547
Album_786,1073473,8.200706585458684
Album_787,51649921,7.7510160950741245
Album_788,23469,7.115801146249623
Album_789,359570,5.2068468797808105
Album_790,40403,7.715541862959103
Album_791,6072,7.449225224595733
Album_792,1720062,7.525894604634448
Album_793,495313,5.667901709015629
Album_794,238396,5.902732151510086
Album_795,1226289,8.463783423999484
Album_796,100000000,7.152533815372014
Album_797,724002,8.01780083684715
Album_798,2274429,7.233982051356554
Album_799,223937,7.235707367394895
Album_800,2554674,8.325940567171198
Album_801,367289,6.580746326139152
Album_802,375733,7.315344932329181
Album_803,23217848,6.6452696535539495
Album_804,6541468,6.678604527081221
Album_805,880275,6.828993451837633
Album_806,9180,7.466560525960456
Album_807,293822,6.625501654003827
Album_808,100000000,8.706907350688224
Album_809,297126,6.126471237336595
Album_810,6545655,6.975754027006369
Album_811,11073286,6.672322730070991
Album_812,2976071,8.93637346122448
Album_813,168432,7.43586573181389
Album_814,11481,8.438213447362362
Album_815,1298850,5.4173275523556335
Album_816,185482,7.520460319043111
Album_817,1955349,8.267556954748125
Album_818,69545,7.298740787130509
Album_819,898797,8.478576450078421
Album_820,632265,6.579253859879554
Album_821,3213257,8.891216928222697
Album_822,344446,9.958677748343101
Album_823,7103646,6.764593727472409
Album_824,187008,6.665396974319074
Album_825,67716,8.944061372541242
Album_826,1672276,9.095486574876855
Album_827,630983,6.572567967416078
Album_828,863774,6.695775819484972
Album_829,10377951,6.861858469367392
Album_830,224230,5.586659386758868
Album_831,365700,6.097617664218962
Album_832,48588,5.995031079897519
Album_833,2624572,6.278642921875046
Album_834,1141446,7.158378135135862
Album_835,400501,7.4810576790438255
Album_836,45294,9.060600591376893
Album_837,7958984,6.001975151113451
Album_838,124895,8.381186878171901
Album_839,217303,6.943213386929389
Album_840,1602396,7.1406435484170805
Album_841,110390,8.009783390599925
Album_842,20730,5.852733574125242
Album_843,14494,7.658891695420861
Album_844,3767285,7.399742649855668
Album_845,364068,7.790941516809779
Album_846,100000000,7.547002372689382
Album_847,447436,10.0
Album_848,87068,6.434712018898421
